ID,BOM_PAGADOR,BOM,GENERO,TEM_CARRO,IMOVEL_PROPRIO,N_FILHOS,RENDIMENTO_ANUAL,CAT_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_RESIDENCIA,TEM_TELEFONE_FIXO,OCUPACAO,TAM_FAMILIA,IDADE,ANOS_EMPREGO
5041337,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Separado,Casa/apartamento,0,Outro,1.0,57,-1000
5041338,1.0,1,F,0,0,1,112500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Vendas,3.0,34,9
5041339,1.0,1,F,0,0,1,112500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Vendas,3.0,34,9
5041342,1.0,1,F,0,1,1,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,3.0,35,4
5041345,1.0,1,M,0,1,0,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,41,15
5041346,1.0,1,M,0,1,0,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,41,15
5041350,1.0,1,M,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,28,2
5041351,1.0,1,M,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,28,2
5041352,1.0,1,M,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,28,2
5041353,1.0,1,M,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,28,2
5041354,1.0,1,M,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,28,2
5041355,1.0,1,M,1,1,0,121500.0,Pensionista,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,67,-1000
5041356,1.0,1,M,1,1,0,121500.0,Pensionista,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,67,-1000
5041360,1.0,1,F,0,0,0,315000.0,Associado comercial,Ensino superior,Uniao estavel,mora com os pais,0,Gerente,2.0,41,4
5041363,1.0,1,F,0,0,0,315000.0,Associado comercial,Ensino superior,Uniao estavel,mora com os pais,0,Gerente,2.0,41,4
5041364,1.0,1,F,0,0,0,315000.0,Associado comercial,Ensino superior,Uniao estavel,mora com os pais,0,Gerente,2.0,41,4
5041365,1.0,1,F,0,0,0,315000.0,Associado comercial,Ensino superior,Uniao estavel,mora com os pais,0,Gerente,2.0,41,4
5041367,1.0,1,F,0,0,0,180000.0,Servidor do Estado,Superior incompleto,Casado,Casa/apartamento,0,Lider de equipe,2.0,29,9
5041370,1.0,1,F,1,1,0,90000.0,Trabalhando,Ensino superior,Casado,Apartamento cooperativo,0,Outro,2.0,47,7
5041371,1.0,1,F,1,1,0,90000.0,Trabalhando,Ensino superior,Casado,Apartamento cooperativo,0,Outro,2.0,47,7
5041372,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041373,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041374,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041375,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041376,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041377,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041378,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041379,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041380,1.0,1,F,1,1,2,306000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,4.0,36,5
5041386,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Lider de equipe,2.0,42,18
5041387,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Lider de equipe,2.0,42,18
5041388,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Lider de equipe,2.0,42,18
5041389,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Lider de equipe,2.0,42,18
5041390,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Lider de equipe,2.0,42,18
5041392,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Lider de equipe,2.0,42,18
5041394,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Lider de equipe,2.0,42,18
5041395,1.0,1,F,1,1,1,99000.0,Servidor do Estado,Ensino medio,Casado,mora com os pais,1,Medico,3.0,38,17
5041396,1.0,1,F,0,1,0,225000.0,Associado comercial,Superior incompleto,Uniao estavel,Casa/apartamento,1,Vendas,2.0,24,1
5041397,1.0,1,F,0,1,0,225000.0,Associado comercial,Superior incompleto,Uniao estavel,Casa/apartamento,1,Vendas,2.0,24,1
5041398,1.0,1,F,0,1,0,225000.0,Associado comercial,Superior incompleto,Uniao estavel,Casa/apartamento,1,Vendas,2.0,24,1
5041399,1.0,1,F,0,1,0,225000.0,Associado comercial,Superior incompleto,Uniao estavel,Casa/apartamento,1,Vendas,2.0,24,1
5041400,1.0,1,F,0,1,0,225000.0,Associado comercial,Superior incompleto,Uniao estavel,Casa/apartamento,1,Vendas,2.0,24,1
5041401,1.0,1,F,0,1,0,225000.0,Associado comercial,Superior incompleto,Uniao estavel,Casa/apartamento,1,Vendas,2.0,24,1
5041402,1.0,1,M,1,1,0,135000.0,Associado comercial,Ensino superior,Solteiro,mora com os pais,0,Outro,1.0,30,4
5041403,1.0,1,M,1,1,0,135000.0,Associado comercial,Ensino superior,Solteiro,mora com os pais,0,Outro,1.0,30,4
5041407,1.0,1,F,0,0,0,211500.0,Pensionista,Ensino superior,Separado,moradia publica,1,Outro,1.0,57,-1000
5041415,0.9833333333333333,0,F,1,0,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,2.0,36,6
5041416,1.0,1,F,1,0,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,2.0,36,6
5041417,1.0,1,F,1,0,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,2.0,36,6
5041418,1.0,1,F,1,0,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,2.0,36,6
5041419,1.0,1,F,1,0,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,2.0,36,6
5041425,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041426,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041427,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041428,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041429,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041430,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041431,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041432,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041434,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041435,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041436,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041439,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041440,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041441,1.0,1,F,1,1,0,202500.0,Servidor do Estado,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,61,42
5041444,1.0,1,M,1,1,0,337500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,2.0,56,8
5041446,1.0,1,M,1,1,0,337500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,2.0,56,8
5041449,1.0,1,M,1,1,0,337500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,2.0,56,8
5041455,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041456,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041457,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041458,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041459,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041460,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041461,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041463,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041464,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041465,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041466,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041467,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041468,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041469,1.0,1,F,1,0,0,180000.0,Associado comercial,Ensino medio,Separado,Casa/apartamento,0,Lider de equipe,1.0,43,19
5041470,1.0,1,F,0,0,2,135000.0,Servidor do Estado,Superior incompleto,Casado,mora com os pais,1,Lider de equipe,4.0,32,7
5041471,1.0,1,F,0,0,2,135000.0,Servidor do Estado,Superior incompleto,Casado,mora com os pais,1,Lider de equipe,4.0,32,7
5041472,1.0,1,F,0,0,2,135000.0,Servidor do Estado,Superior incompleto,Casado,mora com os pais,1,Lider de equipe,4.0,32,7
5041473,1.0,1,F,0,0,2,135000.0,Servidor do Estado,Superior incompleto,Casado,mora com os pais,1,Lider de equipe,4.0,32,7
5041474,1.0,1,F,0,1,0,90000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Vendas,2.0,25,3
5041479,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041481,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041482,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041483,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041484,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041485,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041486,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041487,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041488,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041489,1.0,1,F,1,1,0,126000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,40,7
5041492,1.0,1,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041493,0.9642857142857143,0,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041494,1.0,1,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041495,1.0,1,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041496,0.9166666666666666,0,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041498,0.9824561403508771,0,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041499,1.0,1,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041500,1.0,1,M,1,1,0,90000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,36,1
5041506,1.0,1,M,0,1,1,292500.0,Trabalhando,Ensino superior,Casado,Apartamento cooperativo,0,Gerente,3.0,36,8
5041508,1.0,1,M,0,1,1,292500.0,Trabalhando,Ensino superior,Casado,Apartamento cooperativo,0,Gerente,3.0,36,8
5041509,1.0,1,M,0,1,1,292500.0,Trabalhando,Ensino superior,Casado,Apartamento cooperativo,0,Gerente,3.0,36,8
5041510,1.0,1,M,0,1,1,292500.0,Trabalhando,Ensino superior,Casado,Apartamento cooperativo,0,Gerente,3.0,36,8
5041511,1.0,1,M,0,1,1,292500.0,Trabalhando,Ensino superior,Casado,Apartamento cooperativo,0,Gerente,3.0,36,8
5041516,1.0,1,F,0,1,0,112500.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,58,-1000
5041517,1.0,1,F,0,1,0,112500.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento,1,Outro,1.0,58,-1000
5041518,1.0,1,M,1,1,0,450000.0,Associado comercial,Ensino superior,Separado,Casa/apartamento,1,Outro,1.0,45,3
5041519,1.0,1,M,1,1,0,450000.0,Associado comercial,Ensino superior,Separado,Casa/apartamento,1,Outro,1.0,45,3
5041520,1.0,1,M,1,1,0,450000.0,Associado comercial,Ensino superior,Separado,Casa/apartamento,1,Outro,1.0,45,3
5041521,1.0,1,M,1,1,0,450000.0,Associado comercial,Ensino superior,Separado,Casa/apartamento,1,Outro,1.0,45,3
5041522,0.7368421052631579,0,M,1,1,0,450000.0,Associado comercial,Ensino superior,Separado,Casa/apartamento,1,Outro,1.0,45,3
5041523,1.0,1,M,1,1,0,450000.0,Associado comercial,Ensino superior,Separado,Casa/apartamento,1,Outro,1.0,45,3
5041524,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041525,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041526,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041527,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041528,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041531,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041532,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041533,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041534,1.0,1,F,1,1,0,135000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,37,8
5041535,1.0,1,F,0,1,0,180000.0,Associado comercial,Ensino medio,Viúvo,Casa/apartamento,1,construcao civil,1.0,55,4
5041536,1.0,1,F,0,1,1,135000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,0,Outro,3.0,53,-1000
5041537,1.0,1,F,0,1,1,135000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,0,Outro,3.0,53,-1000
5041538,0.9743589743589743,0,F,0,1,1,135000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,0,Outro,3.0,53,-1000
5041539,1.0,1,F,0,1,1,135000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,0,Outro,3.0,53,-1000
5041540,1.0,1,F,0,1,1,135000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,0,Outro,3.0,53,-1000
5041541,1.0,1,F,0,0,0,90000.0,Associado comercial,Ensino medio,Solteiro,Casa/apartamento,0,Vendas,1.0,30,3
5041542,1.0,1,F,0,0,0,90000.0,Associado comercial,Ensino medio,Solteiro,Casa/apartamento,0,Vendas,1.0,30,3
5041543,1.0,1,F,0,0,0,90000.0,Associado comercial,Ensino medio,Solteiro,Casa/apartamento,0,Vendas,1.0,30,3
5041544,1.0,1,M,1,1,0,180000.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,27,8
5041545,1.0,1,M,1,1,0,180000.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,27,8
5041546,1.0,1,M,1,1,0,180000.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,27,8
5041547,1.0,1,M,1,1,0,180000.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,27,8
5041548,1.0,1,F,1,1,0,247500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Contador,2.0,33,7
5041549,1.0,1,F,1,1,0,247500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Contador,2.0,33,7
5041550,1.0,1,F,1,1,0,247500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Contador,2.0,33,7
5041553,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041557,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041558,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041559,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041560,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041561,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041562,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041563,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041568,1.0,1,F,1,1,0,180000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,36,1
5041570,1.0,1,M,1,1,1,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,3.0,53,2
5041571,1.0,1,M,1,1,1,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,3.0,53,2
5041572,1.0,1,M,1,1,1,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,3.0,53,2
5041573,1.0,1,M,1,1,1,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,3.0,53,2
5041574,1.0,1,M,1,1,1,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,3.0,53,2
5041581,0.975,0,F,0,1,1,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Gerente,3.0,53,4
5041582,1.0,1,F,0,1,1,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Gerente,3.0,53,4
5041583,0.9791666666666666,0,F,0,1,1,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Gerente,3.0,53,4
5041602,1.0,1,F,0,1,0,67500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Vendas,2.0,32,9
5041603,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041604,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041605,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041606,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041607,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041608,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041609,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041610,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041611,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,34,4
5041616,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,43,8
5041617,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,43,8
5041618,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,43,8
5041620,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041621,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041622,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041623,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041624,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041625,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041626,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041627,1.0,1,M,0,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Apartamento alugado,1,Vendas,1.0,28,4
5041628,1.0,1,M,1,1,0,234000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,43,9
5041629,1.0,1,M,1,1,0,234000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,43,9
5041630,1.0,1,M,1,1,0,234000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,43,9
5041632,1.0,1,M,1,1,0,234000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,43,9
5041633,1.0,1,M,1,1,0,234000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,43,9
5041634,1.0,1,M,1,1,0,234000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,43,9
5041635,1.0,1,M,1,1,0,234000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,43,9
5041636,1.0,1,F,0,1,0,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,46,16
5041637,1.0,1,F,0,1,0,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,46,16
5041638,1.0,1,F,0,1,0,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,46,16
5041639,1.0,1,F,0,1,0,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,46,16
5041640,1.0,1,F,0,1,0,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,46,16
5041641,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041642,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041643,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041644,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041645,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041646,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041647,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041648,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041649,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041650,1.0,1,F,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Vendas,3.0,39,5
5041653,1.0,1,F,1,1,2,135000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,4.0,33,8
5041654,1.0,1,F,0,1,0,99000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,55,1
5041655,1.0,1,F,0,1,0,99000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,55,1
5041661,1.0,1,F,1,1,1,333000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,32,5
5041662,1.0,1,F,1,1,1,333000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,32,5
